date,station,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,pressure_hpa
2025-03-23,Bohicon,27.8,62.5,0.0,2.9,1010.0
2025-03-23,Abomey,28.6,62.7,0.0,1.9,1010.0
2025-03-23,Parakou,27.6,66.2,3.4,2.8,1013.3
2025-03-23,Natitingou,27.2,53.3,0.0,3.5,1013.8
2025-03-23,Kandi,29.9,45.7,0.0,2.9,1015.5
2025-03-23,Malanville,25.4,38.6,0.0,3.3,1016.3
2025-03-24,Cotonou,26.2,84.3,7.2,3.5,1015.1
2025-03-24,Porto-Novo,30.0,66.6,4.5,2.3,1008.1
2025-03-24,Ouidah,29.6,82.6,0.0,3.1,1005.1
2025-03-24,Abomey-Calavi,28.6,66.7,5.0,2.6,1010.8
2025-03-24,Bohicon,29.9,63.8,2.2,2.3,1013.1
2025-03-24,Abomey,27.4,70.5,0.0,3.2,1013.2
2025-03-24,Parakou,28.9,65.6,6.5,2.9,1010.5
2025-03-24,Natitingou,25.5,51.4,2.9,2.7,1020.4
2025-03-24,Kandi,27.1,48.9,0.0,2.7,1012.0
2025-03-24,Malanville,27.7,49.7,0.0,3.4,1014.2
2025-03-25,Cotonou,26.8,77.9,1.7,2.8,1012.0
2025-03-25,Porto-Novo,30.2,71.7,0.0,2.5,1014.7
2025-03-25,Ouidah,29.2,80.1,4.1,2.4,1013.7
2025-03-25,Abomey-Calavi,28.2,76.7,5.0,2.7,1011.3
2025-03-25,Bohicon,27.4,62.4,12.3,2.8,1012.4
2025-03-25,Abomey,30.4,61.7,0.0,1.8,1009.8
2025-03-25,Parakou,27.7,52.5,0.0,2.4,1012.2
2025-03-25,Natitingou,26.1,52.2,0.0,2.4,1016.7
2025-03-25,Kandi,31.2,51.8,5.0,3.4,1010.3
2025-03-25,Malanville,28.0,45.8,0.0,2.4,1015.5
2025-03-26,Cotonou,32.1,81.0,0.3,3.1,1011.3
2025-03-26,Porto-Novo,28.5,64.0,0.0,2.3,1009.0
2025-03-26,Ouidah,30.5,78.8,2.3,2.4,1016.3
2025-03-26,Abomey-Calavi,29.8,73.4,0.0,2.3,1010.9
2025-03-26,Bohicon,27.3,65.4,0.0,3.2,1015.4
2025-03-26,Abomey,27.6,66.2,0.0,2.1,1014.2
2025-03-26,Parakou,26.5,50.1,3.9,3.4,1017.2
2025-03-26,Natitingou,30.9,49.6,0.0,2.7,1015.5
2025-03-26,Kandi,29.1,44.1,0.0,3.7,1012.6
2025-03-26,Malanville,28.2,43.8,0.0,2.9,1014.8
2025-03-27,Cotonou,28.7,81.2,0.0,2.9,1010.1
2025-03-27,Porto-Novo,25.0,69.9,0.0,2.4,1010.8
2025-03-27,Ouidah,30.0,78.6,17.2,2.7,1009.6
2025-03-27,Abomey-Calavi,27.5,71.8,0.0,2.9,1011.7
2025-03-27,Bohicon,27.9,68.1,0.0,2.2,1011.3
2025-03-27,Abomey,28.4,62.9,0.0,3.5,1010.5
2025-03-27,Parakou,27.6,50.2,4.9,1.8,1015.3
2025-03-27,Natitingou,25.6,51.4,0.0,3.5,1014.2
2025-03-27,Kandi,29.4,50.5,0.0,2.2,1009.2
2025-03-27,Malanville,31.6,49.4,0.0,2.7,1013.0
2025-03-28,Cotonou,29.1,76.7,1.9,2.7,1010.7
2025-03-28,Porto-Novo,28.0,74.8,4.1,2.2,1009.2
2025-03-28,Ouidah,28.0,77.6,0.0,3.5,1011.9
2025-03-28,Abomey-Calavi,29.6,72.4,0.0,2.7,1013.4
2025-03-28,Bohicon,29.2,66.2,2.1,1.6,1012.3
2025-03-28,Abomey,28.8,71.4,0.0,2.6,1013.1
2025-03-28,Parakou,28.2,54.5,0.0,3.6,1014.6
2025-03-28,Natitingou,25.5,56.0,0.0,2.3,1013.3
2025-03-28,Kandi,27.8,63.8,0.0,3.6,1012.9
2025-03-28,Malanville,30.4,48.0,0.0,3.3,1015.3
2025-03-29,Cotonou,29.3,66.0,9.3,3.1,1010.7
2025-03-29,Porto-Novo,28.8,72.5,0.0,3.3,1011.5
2025-03-29,Ouidah,28.0,76.0,0.0,2.9,1013.8
2025-03-29,Abomey-Calavi,29.1,71.0,0.0,3.7,1011.5
2025-03-29,Bohicon,28.2,64.5,2.5,3.9,1015.1
2025-03-29,Abomey,28.9,69.7,3.5,1.8,1008.5
2025-03-29,Parakou,30.8,60.0,0.0,2.8,1015.0
2025-03-29,Natitingou,27.3,53.4,0.0,3.0,1011.5
2025-03-29,Kandi,29.9,55.2,0.0,3.0,1012.8
2025-03-29,Malanville,30.2,52.9,0.0,2.7,1014.0
2025-03-30,Cotonou,28.5,79.5,0.0,3.2,1017.1
2025-03-30,Porto-Novo,26.5,74.6,0.0,3.9,1008.1
2025-03-30,Ouidah,29.1,75.5,0.0,2.9,1012.5
2025-03-30,Abomey-Calavi,30.9,69.3,0.5,4.0,1010.0
2025-03-30,Bohicon,27.7,65.8,0.0,3.1,1013.7
2025-03-30,Abomey,27.6,61.4,2.9,3.0,1008.0
2025-03-30,Parakou,27.2,66.0,0.0,4.3,1018.3
2025-03-30,Natitingou,27.5,53.2,0.0,3.0,1012.6
2025-03-30,Kandi,26.0,45.4,1.1,4.2,1013.4
2025-03-30,Malanville,27.4,42.3,0.0,3.4,1017.5
2025-03-31,Cotonou,28.1,79.2,0.0,2.8,1012.1
2025-03-31,Porto-Novo,29.6,75.1,1.1,2.9,1012.9
2025-03-31,Ouidah,28.5,72.2,0.0,2.1,1011.6
2025-03-31,Abomey-Calavi,27.5,68.8,7.9,2.1,1011.3
2025-03-31,Bohicon,28.8,65.7,3.1,2.5,1005.4
2025-03-31,Abomey,28.3,62.7,0.0,4.0,1011.8
2025-03-31,Parakou,26.8,58.9,0.0,2.8,1015.0
2025-03-31,Natitingou,29.0,55.7,0.0,2.1,1016.3
2025-03-31,Kandi,29.2,42.9,0.0,3.7,1010.3
2025-03-31,Malanville,28.7,45.9,0.0,5.3,1015.1
2025-04-01,Cotonou,27.9,74.9,0.0,2.3,1010.0
2025-04-01,Porto-Novo,28.8,73.4,2.5,3.2,1009.0
2025-04-01,Ouidah,29.3,75.2,0.0,2.8,1013.8
2025-04-01,Abomey-Calavi,31.3,65.9,6.8,3.7,1009.8
2025-04-01,Bohicon,29.4,69.4,0.0,3.1,1014.6
2025-04-01,Abomey,28.1,61.3,0.0,2.5,1015.6
2025-04-01,Parakou,30.2,53.6,0.0,3.0,1013.5
2025-04-01,Natitingou,25.5,55.0,0.0,1.5,1016.1
2025-04-01,Kandi,25.9,48.6,0.0,2.0,1015.5
2025-04-01,Malanville,31.8,43.1,0.0,3.9,1016.8
2025-04-02,Cotonou,30.3,82.6,3.0,4.2,1010.2
2025-04-02,Porto-Novo,28.6,76.7,0.0,3.2,1011.2
2025-04-02,Ouidah,30.6,80.3,1.9,3.0,1014.1
2025-04-02,Abomey-Calavi,27.9,74.2,2.7,2.4,1009.0
2025-04-02,Bohicon,27.3,66.2,2.9,4.0,1012.9
2025-04-02,Abomey,27.0,56.2,4.5,2.4,1013.6
2025-04-02,Parakou,30.0,52.6,0.0,2.1,1013.1
2025-04-02,Natitingou,26.0,47.1,0.0,2.7,1015.0
2025-04-02,Kandi,30.0,46.1,4.5,2.3,1012.4
2025-04-02,Malanville,31.7,52.2,0.0,2.2,1012.7
2025-04-03,Cotonou,28.7,68.9,4.6,2.1,1007.6
2025-04-03,Porto-Novo,29.3,87.8,1.5,2.5,1013.7
2025-04-03,Ouidah,30.3,76.2,1.7,2.6,1009.8
2025-04-03,Abomey-Calavi,29.4,67.3,0.0,2.1,1011.5
2025-04-03,Bohicon,28.5,63.6,0.0,2.4,1014.4
2025-04-03,Abomey,23.4,60.5,0.0,2.9,1011.9
2025-04-03,Parakou,28.0,59.6,0.0,3.3,1011.8
2025-04-03,Natitingou,28.4,53.1,0.0,2.5,1011.5
2025-04-03,Kandi,31.2,48.5,2.3,2.3,1015.7
2025-04-03,Malanville,32.5,41.9,0.0,2.1,1013.5
2025-04-04,Cotonou,30.7,71.4,6.6,2.3,1011.9
2025-04-04,Porto-Novo,28.1,73.6,0.0,2.2,1012.1
2025-04-04,Ouidah,31.1,79.5,5.1,3.1,1008.2
2025-04-04,Abomey-Calavi,27.4,68.8,0.0,2.4,1013.4
2025-04-04,Bohicon,26.8,64.1,1.7,2.1,1012.0
2025-04-04,Abomey,25.1,67.9,3.2,2.9,1013.0
2025-04-04,Parakou,25.1,57.2,0.0,2.8,1011.3
2025-04-04,Natitingou,26.8,60.5,0.0,1.9,1013.6
2025-04-04,Kandi,28.6,55.7,0.0,1.9,1012.4
2025-04-04,Malanville,29.7,45.4,0.0,2.3,1012.9
2025-04-05,Cotonou,29.3,82.2,0.0,2.6,1013.0
2025-04-05,Porto-Novo,30.0,80.0,0.0,3.1,1010.1
2025-04-05,Ouidah,30.8,72.2,20.4,2.8,1013.0
2025-04-05,Abomey-Calavi,28.7,74.1,4.9,2.9,1009.5
2025-04-05,Bohicon,28.5,62.6,6.9,2.5,1013.5
2025-04-05,Abomey,30.1,67.2,0.0,2.2,1012.5
2025-04-05,Parakou,26.1,59.6,7.0,3.0,1010.3
2025-04-05,Natitingou,25.8,57.2,0.0,1.5,1011.9
2025-04-05,Kandi,31.8,47.5,0.0,1.8,1016.6
2025-04-05,Malanville,30.0,43.6,0.0,3.1,1015.3
2025-04-06,Cotonou,28.6,67.9,0.0,3.3,1009.3
2025-04-06,Porto-Novo,29.4,75.8,0.0,4.2,1013.1
2025-04-06,Ouidah,28.4,73.9,0.0,2.0,1012.9
2025-04-06,Abomey-Calavi,28.3,78.7,6.1,3.3,1014.3
2025-04-06,Bohicon,28.0,63.6,7.1,1.5,1009.6
2025-04-06,Abomey,26.4,59.2,0.0,2.4,1010.1
2025-04-06,Parakou,27.0,63.0,0.0,2.6,1013.8
2025-04-06,Natitingou,25.2,54.3,0.0,1.7,1011.8
2025-04-06,Kandi,29.1,48.1,0.0,2.6,1010.6
2025-04-06,Malanville,29.7,41.5,0.0,2.6,1013.7
2025-04-07,Cotonou,28.6,76.9,5.3,3.1,1008.7
2025-04-07,Porto-Novo,27.1,74.3,10.3,1.5,1011.1
2025-04-07,Ouidah,29.1,77.8,0.0,3.3,1008.9
2025-04-07,Abomey-Calavi,30.6,75.6,14.4,3.3,1010.0
2025-04-07,Bohicon,30.0,63.2,0.0,2.5,1012.7
2025-04-07,Abomey,32.5,64.8,0.0,3.0,1013.4
2025-04-07,Parakou,27.0,62.7,2.1,1.5,1015.5
2025-04-07,Natitingou,24.8,53.8,0.0,3.5,1012.5
2025-04-07,Kandi,30.7,44.5,0.0,3.4,1011.5
2025-04-07,Malanville,30.5,37.6,0.0,4.1,1017.4
2025-04-08,Cotonou,33.4,73.7,3.8,2.9,1008.4
2025-04-08,Porto-Novo,25.3,79.9,3.0,2.3,1011.9
2025-04-08,Ouidah,27.3,73.2,0.0,3.1,1008.8
2025-04-08,Abomey-Calavi,28.9,71.0,0.0,3.1,1007.2
2025-04-08,Bohicon,27.3,65.5,0.0,3.5,1009.8
2025-04-08,Abomey,28.0,70.4,0.0,2.4,1014.0
2025-04-08,Parakou,29.3,57.0,0.0,2.4,1018.9
2025-04-08,Natitingou,26.5,54.0,1.0,3.1,1014.7
2025-04-08,Kandi,29.2,36.3,0.8,1.9,1014.8
2025-04-08,Malanville,30.8,47.0,0.0,2.3,1009.5
2025-04-09,Cotonou,29.9,63.8,0.0,3.9,1010.7
2025-04-09,Porto-Novo,29.6,81.3,0.0,2.3,1010.4
2025-04-09,Ouidah,28.9,73.0,6.3,3.3,1008.2
2025-04-09,Abomey-Calavi,29.3,75.0,0.0,3.1,1009.5
2025-04-09,Bohicon,29.4,68.0,0.0,3.0,1011.9
2025-04-09,Abomey,29.3,69.9,0.5,3.0,1011.3
2025-04-09,Parakou,26.7,61.0,0.0,1.4,1013.7
2025-04-09,Natitingou,27.3,55.6,0.0,2.3,1017.1
2025-04-09,Kandi,29.3,49.4,0.0,3.6,1013.7
2025-04-09,Malanville,32.7,41.9,0.0,3.9,1014.0
2025-04-10,Cotonou,30.0,71.5,0.0,3.4,1010.9
2025-04-10,Porto-Novo,27.5,68.2,0.0,3.6,1013.9
2025-04-10,Ouidah,31.4,87.3,6.8,4.0,1010.2
2025-04-10,Abomey-Calavi,32.5,75.7,0.0,3.5,1010.3
2025-04-10,Bohicon,31.1,60.0,4.1,3.0,1008.9
2025-04-10,Abomey,30.0,63.8,0.0,1.4,1012.7
2025-04-10,Parakou,29.5,56.7,0.0,2.3,1010.7
2025-04-10,Natitingou,24.6,55.1,3.3,2.6,1015.1
2025-04-10,Kandi,29.6,49.9,7.8,2.5,1015.8
2025-04-10,Malanville,29.8,45.2,0.0,2.7,1015.2
2025-04-11,Cotonou,31.0,80.0,0.0,2.5,1013.5
2025-04-11,Porto-Novo,28.0,73.7,0.0,3.6,1007.9
2025-04-11,Ouidah,26.8,75.0,0.0,3.7,1011.3
2025-04-11,Abomey-Calavi,28.3,73.9,0.0,3.0,1009.5
2025-04-11,Bohicon,29.5,76.4,8.8,1.0,1012.1
2025-04-11,Abomey,27.8,61.8,0.0,3.3,1015.0
2025-04-11,Parakou,28.7,64.9,0.0,2.7,1011.6
2025-04-11,Natitingou,28.6,55.7,0.3,2.9,1010.1
2025-04-11,Kandi,27.0,46.8,0.0,2.4,1015.2
2025-04-11,Malanville,29.4,34.0,0.0,2.9,1009.1
2025-04-12,Cotonou,30.6,76.5,0.0,1.8,1016.3
2025-04-12,Porto-Novo,29.4,76.1,0.0,2.1,1013.0
2025-04-12,Ouidah,28.7,73.7,0.0,2.3,1011.9
2025-04-12,Abomey-Calavi,29.3,60.3,3.3,2.9,1007.7
2025-04-12,Bohicon,28.9,66.0,0.0,3.0,1015.0
2025-04-12,Abomey,30.1,59.5,0.0,3.4,1013.6
2025-04-12,Parakou,28.2,55.0,3.0,1.8,1015.1
2025-04-12,Natitingou,27.7,50.6,0.0,3.3,1006.4
2025-04-12,Kandi,30.9,50.4,0.0,2.9,1013.9
2025-04-12,Malanville,30.7,48.4,0.0,2.1,1011.0
2025-04-13,Cotonou,26.9,78.6,0.0,3.8,1012.0
2025-04-13,Porto-Novo,29.5,70.5,0.0,2.2,1014.4
2025-04-13,Ouidah,29.8,77.8,8.8,3.2,1008.7
2025-04-13,Abomey-Calavi,30.4,78.6,0.0,3.4,1012.5
2025-04-13,Bohicon,29.0,61.3,0.0,1.5,1013.6
2025-04-13,Abomey,30.6,62.9,10.9,2.4,1014.0
2025-04-13,Parakou,26.2,58.3,0.0,1.8,1013.5
2025-04-13,Natitingou,27.5,46.1,0.0,3.0,1008.6
2025-04-13,Kandi,30.7,50.9,0.0,2.9,1009.9
2025-04-13,Malanville,28.9,51.5,3.1,3.9,1014.7
2025-04-14,Cotonou,30.6,71.3,0.0,3.2,1007.4
2025-04-14,Porto-Novo,29.9,80.5,0.0,1.4,1013.8
2025-04-14,Ouidah,28.9,74.8,6.2,2.9,1011.1
2025-04-14,Abomey-Calavi,29.6,75.1,0.0,3.3,1012.1
2025-04-14,Bohicon,28.9,58.4,5.3,1.6,1013.1
2025-04-14,Abomey,30.9,58.4,0.0,0.9,1013.4
2025-04-14,Parakou,30.2,64.6,5.2,2.1,1016.0
2025-04-14,Natitingou,27.1,51.2,0.0,2.8,1012.7
2025-04-14,Kandi,29.9,43.0,7.8,2.2,1012.1
2025-04-14,Malanville,31.4,43.7,0.0,2.5,1012.5
2025-04-15,Cotonou,30.1,73.8,0.5,2.3,1011.2
2025-04-15,Porto-Novo,30.0,71.8,0.0,2.2,1011.7
2025-04-15,Ouidah,30.7,81.6,0.0,3.4,1010.7
2025-04-15,Abomey-Calavi,31.0,78.1,14.8,3.8,1011.8
2025-04-15,Bohicon,29.9,69.7,0.0,2.0,1009.8
2025-04-15,Abomey,27.1,70.0,0.0,4.2,1015.7
2025-04-15,Parakou,29.8,41.1,0.0,2.9,1013.5
2025-04-15,Natitingou,26.1,51.6,0.5,1.1,1011.0
2025-04-15,Kandi,28.9,47.0,0.0,4.8,1013.0
2025-04-15,Malanville,32.1,47.0,0.0,3.9,1013.5
2025-04-16,Cotonou,27.1,75.7,0.0,2.5,1011.2
2025-04-16,Porto-Novo,29.2,73.3,0.0,3.2,1010.7
2025-04-16,Ouidah,28.7,82.5,2.8,3.0,1013.2
2025-04-16,Abomey-Calavi,27.8,78.0,0.0,2.9,1012.4
2025-04-16,Bohicon,27.7,65.7,0.0,2.0,1008.8
2025-04-16,Abomey,26.5,73.1,8.9,2.0,1012.7
2025-04-16,Parakou,30.0,55.5,0.0,2.8,1011.7
2025-04-16,Natitingou,28.7,47.0,9.5,2.1,1014.9
2025-04-16,Kandi,30.4,45.0,1.7,3.8,1014.2
2025-04-16,Malanville,31.7,59.1,5.7,3.6,1008.1
2025-04-17,Cotonou,27.9,76.5,20.9,2.9,1014.0
2025-04-17,Porto-Novo,29.3,75.3,1.7,2.9,1010.2
2025-04-17,Ouidah,27.2,71.4,0.0,2.8,1012.6
2025-04-17,Abomey-Calavi,26.4,76.8,4.2,2.8,1009.5
2025-04-17,Bohicon,32.2,67.6,0.0,3.0,1007.3
2025-04-17,Abomey,28.6,56.5,3.8,2.2,1011.6
2025-04-17,Parakou,27.5,61.9,0.0,2.7,1013.3
2025-04-17,Natitingou,27.8,49.9,0.0,2.0,1011.5
2025-04-17,Kandi,28.5,54.5,0.0,1.9,1010.9
2025-04-17,Malanville,31.4,40.9,0.0,3.9,1015.8
2025-04-18,Cotonou,30.1,77.9,22.2,2.8,1009.3
2025-04-18,Porto-Novo,30.6,79.1,0.0,4.2,1009.7
2025-04-18,Ouidah,33.0,79.5,0.0,2.0,1011.9
2025-04-18,Abomey-Calavi,30.4,76.6,7.3,3.1,1013.4
2025-04-18,Bohicon,30.0,65.4,2.1,3.3,1010.2
2025-04-18,Abomey,31.6,58.6,7.7,2.5,1012.1
2025-04-18,Parakou,28.1,43.8,3.1,2.0,1018.3
2025-04-18,Natitingou,25.7,49.9,0.0,2.3,1015.2
2025-04-18,Kandi,28.8,45.4,0.0,1.8,1014.5
2025-04-18,Malanville,32.0,43.6,0.0,3.7,1012.0
2025-04-19,Cotonou,29.8,81.1,0.0,3.4,1011.6
2025-04-19,Porto-Novo,32.6,73.2,0.0,3.0,1007.9
2025-04-19,Ouidah,30.0,80.5,10.9,1.6,1007.7
2025-04-19,Abomey-Calavi,30.7,69.8,9.8,2.2,1010.4
2025-04-19,Bohicon,30.1,74.5,3.8,0.6,1014.1
2025-04-19,Abomey,29.0,59.5,0.0,3.3,1011.5
2025-04-19,Parakou,29.0,55.7,0.0,3.1,1013.3
2025-04-19,Natitingou,24.3,54.0,0.0,4.1,1015.5
2025-04-19,Kandi,29.6,46.2,0.0,3.5,1011.5
2025-04-19,Malanville,28.5,42.7,0.0,3.3,1014.0
2025-04-20,Cotonou,28.3,78.6,13.7,1.9,1008.4
2025-04-20,Porto-Novo,28.9,73.7,6.6,3.2,1008.9
2025-04-20,Ouidah,27.6,66.6,1.2,3.0,1012.2
2025-04-20,Abomey-Calavi,30.4,74.2,0.0,2.7,1008.3
2025-04-20,Bohicon,27.9,69.1,0.0,1.9,1011.3
2025-04-20,Abomey,28.0,56.8,0.0,2.5,1012.3
2025-04-20,Parakou,28.8,53.0,14.9,2.6,1014.8
2025-04-20,Natitingou,28.2,49.9,0.1,2.1,1013.3
2025-04-20,Kandi,28.7,55.3,0.0,3.5,1015.6
2025-04-20,Malanville,28.7,43.7,0.0,2.5,1012.5
2025-04-21,Cotonou,29.1,66.1,2.9,2.5,1012.5
2025-04-21,Porto-Novo,27.8,82.6,9.1,3.2,1013.4
2025-04-21,Ouidah,28.2,78.3,2.3,2.9,1009.8
2025-04-21,Abomey-Calavi,29.1,72.8,0.0,3.4,1009.6
2025-04-21,Bohicon,28.3,68.7,0.0,3.4,1009.8
2025-04-21,Abomey,28.7,58.7,0.0,3.8,1012.6
2025-04-21,Parakou,28.9,67.0,4.5,3.1,1015.5
2025-04-21,Natitingou,28.1,52.7,0.0,2.2,1013.2
2025-04-21,Kandi,29.2,55.2,0.0,3.6,1013.7
2025-04-21,Malanville,30.9,45.3,0.0,3.3,1013.0
2025-04-22,Cotonou,27.2,77.2,0.0,2.8,1011.5
2025-04-22,Porto-Novo,30.6,81.4,0.0,3.6,1012.9
2025-04-22,Ouidah,28.9,78.4,0.0,3.6,1011.0
2025-04-22,Abomey-Calavi,31.5,77.6,11.6,2.9,1012.5
2025-04-22,Bohicon,30.3,60.6,0.0,3.0,1012.6
2025-04-22,Abomey,26.5,63.0,2.0,2.1,1012.8
2025-04-22,Parakou,29.6,54.7,6.3,3.1,1012.4
2025-04-22,Natitingou,27.7,54.0,0.0,2.2,1010.5
2025-04-22,Kandi,30.9,49.4,2.7,3.8,1015.0
2025-04-22,Malanville,30.4,41.3,0.0,2.8,1013.2
2025-04-23,Cotonou,30.2,77.3,0.0,2.4,1014.1
2025-04-23,Porto-Novo,34.1,70.8,6.9,3.2,1011.6
2025-04-23,Ouidah,27.8,79.1,34.7,2.1,1012.9
2025-04-23,Abomey-Calavi,29.5,59.6,0.9,2.6,1009.0
2025-04-23,Bohicon,28.4,57.8,6.9,1.7,1008.7
2025-04-23,Abomey,28.9,58.4,8.1,2.9,1012.9
2025-04-23,Parakou,26.5,57.3,5.4,2.9,1009.9
2025-04-23,Natitingou,23.8,46.6,8.1,2.7,1013.7
2025-04-23,Kandi,29.7,39.7,0.0,3.1,1015.8
2025-04-23,Malanville,29.6,45.4,0.0,3.6,1010.7
2025-04-24,Cotonou,30.0,73.8,14.2,2.7,1008.9
2025-04-24,Porto-Novo,30.6,79.4,0.0,3.0,1009.8
2025-04-24,Ouidah,31.4,72.5,0.0,3.0,1009.8
2025-04-24,Abomey-Calavi,29.7,68.8,0.0,1.8,1008.5
2025-04-24,Bohicon,28.2,67.8,2.0,3.6,1011.1
2025-04-24,Abomey,26.3,74.2,6.3,2.6,1009.8
2025-04-24,Parakou,30.3,67.5,5.9,2.4,1014.2
2025-04-24,Natitingou,25.9,58.1,1.8,1.7,1014.9
2025-04-24,Kandi,30.1,47.6,0.0,3.0,1008.4
2025-04-24,Malanville,31.3,35.4,1.4,1.3,1009.5
2025-04-25,Cotonou,28.7,77.6,8.6,2.7,1009.3
2025-04-25,Porto-Novo,30.9,73.5,0.0,2.2,1009.4
2025-04-25,Ouidah,30.5,65.4,0.0,3.0,1012.3
2025-04-25,Abomey-Calavi,28.2,71.8,0.0,2.9,1009.5
2025-04-25,Bohicon,29.5,64.0,0.0,2.3,1013.3
2025-04-25,Abomey,29.4,71.3,0.0,3.0,1012.8
2025-04-25,Parakou,30.9,54.7,0.0,2.2,1010.0
2025-04-25,Natitingou,27.9,53.7,0.0,3.1,1009.6
2025-04-25,Kandi,30.4,48.5,0.0,3.0,1014.5
2025-04-25,Malanville,29.3,48.1,0.0,4.8,1007.8
2025-04-26,Cotonou,30.4,67.3,0.0,2.8,1008.0
2025-04-26,Porto-Novo,30.2,68.8,3.0,3.5,1013.7
2025-04-26,Ouidah,28.9,80.2,8.5,2.7,1007.4
2025-04-26,Abomey-Calavi,31.1,69.7,0.0,2.3,1009.8
2025-04-26,Bohicon,29.3,65.4,0.0,3.1,1008.9
2025-04-26,Abomey,29.1,56.4,7.9,2.9,1013.1
2025-04-26,Parakou,29.2,50.2,13.4,1.3,1016.8
2025-04-26,Natitingou,27.5,57.9,0.0,2.9,1015.0
2025-04-26,Kandi,28.9,43.3,8.3,2.8,1011.5
2025-04-26,Malanville,32.4,50.3,0.0,1.7,1012.3
2025-04-27,Cotonou,32.8,70.4,11.9,2.7,1011.3
2025-04-27,Porto-Novo,28.3,68.8,0.0,2.5,1011.1
2025-04-27,Ouidah,30.9,77.0,0.0,3.3,1009.3
2025-04-27,Abomey-Calavi,30.1,67.1,3.8,2.4,1012.8
2025-04-27,Bohicon,27.4,52.3,0.0,3.2,1010.8
2025-04-27,Abomey,28.1,54.0,13.4,2.3,1009.1
2025-04-27,Parakou,25.7,53.8,0.7,2.1,1017.6
2025-04-27,Natitingou,25.5,59.0,10.4,1.4,1015.0
2025-04-27,Kandi,29.0,51.8,3.4,2.9,1014.1
2025-04-27,Malanville,33.1,38.0,0.0,3.9,1010.3
2025-04-28,Cotonou,29.4,74.7,0.0,3.8,1005.9
2025-04-28,Porto-Novo,28.1,73.9,0.0,2.5,1006.5
2025-04-28,Ouidah,30.5,66.6,0.0,2.3,1010.7
2025-04-28,Abomey-Calavi,27.7,66.5,0.0,2.6,1010.9
2025-04-28,Bohicon,30.8,66.3,0.0,2.7,1010.5
2025-04-28,Abomey,27.1,67.1,7.8,2.7,1015.9
2025-04-28,Parakou,28.0,57.8,0.0,1.4,1012.9
2025-04-28,Natitingou,26.0,43.9,4.8,3.0,1009.6
2025-04-28,Kandi,30.2,52.9,12.3,1.6,1013.5
2025-04-28,Malanville,34.1,51.4,0.0,2.6,1017.8
2025-04-29,Cotonou,27.6,76.5,22.4,2.5,1011.4
2025-04-29,Porto-Novo,30.7,75.5,0.0,3.6,1013.3
2025-04-29,Ouidah,26.5,79.4,6.1,2.6,1012.4
2025-04-29,Abomey-Calavi,32.3,72.8,3.2,3.3,1008.4
2025-04-29,Bohicon,30.1,63.9,0.0,2.0,1012.7
2025-04-29,Abomey,29.4,66.3,0.8,1.5,1010.8
2025-04-29,Parakou,27.1,59.6,4.8,2.3,1009.2
2025-04-29,Natitingou,26.6,44.1,5.1,2.6,1013.6
2025-04-29,Kandi,32.8,59.8,0.0,2.8,1009.6
2025-04-29,Malanville,29.4,48.6,0.0,3.2,1012.1
2025-04-30,Cotonou,31.1,64.9,29.0,3.0,1013.2
2025-04-30,Porto-Novo,32.1,68.6,4.6,3.6,1011.4
2025-04-30,Ouidah,29.7,82.0,0.0,3.9,1010.7
2025-04-30,Abomey-Calavi,26.5,69.8,0.0,4.1,1010.8
2025-04-30,Bohicon,27.8,59.9,5.8,2.2,1009.5
2025-04-30,Abomey,26.6,65.6,6.2,2.4,1015.3
2025-04-30,Parakou,24.3,63.3,0.0,3.4,1012.9
2025-04-30,Natitingou,26.8,46.4,0.0,3.2,1009.5
2025-04-30,Kandi,30.2,49.5,0.0,3.0,1013.8
2025-04-30,Malanville,29.6,44.7,0.0,2.2,1011.3
2025-05-01,Cotonou,31.4,72.8,5.8,3.2,1008.6
2025-05-01,Porto-Novo,26.9,80.4,0.0,3.0,1008.6
2025-05-01,Ouidah,30.6,84.0,4.5,3.4,1008.0
2025-05-01,Abomey-Calavi,26.4,75.5,0.0,4.6,1010.9
2025-05-01,Bohicon,27.0,53.7,4.8,1.5,1010.2
2025-05-01,Abomey,28.3,69.8,7.5,4.1,1014.1
2025-05-01,Parakou,27.5,60.3,17.9,2.4,1013.2
2025-05-01,Natitingou,26.6,52.7,0.0,1.9,1012.5
2025-05-01,Kandi,29.2,42.6,0.0,2.9,1011.4
2025-05-01,Malanville,32.7,49.9,0.0,3.8,1010.3
2025-05-02,Cotonou,29.6,78.2,3.9,3.1,1006.6
2025-05-02,Porto-Novo,28.4,69.4,14.7,3.0,1011.4
2025-05-02,Ouidah,31.5,78.2,0.0,3.6,1009.0
2025-05-02,Abomey-Calavi,29.6,61.8,13.6,3.8,1014.1
2025-05-02,Bohicon,29.9,58.8,7.7,2.7,1013.4
2025-05-02,Abomey,29.7,69.0,0.0,3.1,1011.8
2025-05-02,Parakou,29.6,62.0,7.6,2.9,1013.7
2025-05-02,Natitingou,26.8,53.2,0.0,2.1,1015.9
2025-05-02,Kandi,27.7,50.0,0.0,2.6,1018.3
2025-05-02,Malanville,31.4,42.6,3.5,2.1,1014.9
2025-05-03,Cotonou,30.8,76.4,8.3,2.5,1006.5
2025-05-03,Porto-Novo,31.4,71.4,0.6,1.5,1009.3
